FINAL_BOARD,RESULT,X_LONGEST_PATH,O_LONGEST_PATH,X_LONGEST_N1,X_LONGEST_N2,X_LONGEST_N3,X_LONGEST_N4,O_LONGEST_N1,O_LONGEST_N2,O_LONGEST_N3,O_LONGEST_N4
513442222776734,1.0,10,6,4,6,2,0,3,3,1,0
367867221883761,1.0,11,7,2,6,4,0,3,2,3,0
209509462936697,0.0,12,18,2,8,2,0,2,11,6,0
396865940908449,0.0,11,12,4,9,2,1,4,6,4,0
105467715009164,1.0,17,13,4,13,2,0,6,7,4,1
163817118300865,0.5,9,9,4,3,4,0,4,6,2,0
243767093575458,0.0,8,9,5,4,3,0,1,7,1,0
182790754295916,0.0,9,12,3,7,1,0,3,8,1,2
72432138159742,1.0,18,10,5,12,7,1,3,6,3,0
391990752640558,1.0,8,7,3,4,3,0,2,3,2,0
42300057747698,1.0,14,9,6,5,6,2,4,4,2,1
4065714345487,1.0,11,8,2,7,2,0,3,5,1,0
232671593010703,1.0,15,9,3,8,7,0,2,6,2,0
207852012777397,0.0,10,14,4,5,2,1,4,7,6,1
506762839180074,1.0,17,10,4,6,8,1,4,5,2,2
234894868929614,0.5,9,9,2,7,0,0,5,5,3,0
34542800095642,1.0,14,9,4,14,2,0,3,5,1,1
213713902405558,0.0,6,8,3,2,1,1,5,3,3,0
561062740364913,1.0,15,13,4,13,4,0,2,8,4,0
323622623196037,1.0,13,7,3,7,5,0,1,5,1,0
194799237241494,1.0,10,7,3,5,3,0,2,5,0,0
333690193844504,0.0,10,13,3,6,3,0,2,8,2,1
446043523074309,1.0,10,8,3,5,3,0,1,6,1,0
475974978574037,1.0,13,12,4,8,4,2,2,4,6,1
489669313402894,1.0,8,7,3,5,1,0,5,4,1,1
530826951133153,1.0,14,12,3,7,7,0,2,8,2,0
502912440867674,0.0,6,7,2,4,0,0,3,4,1,0
137103039826085,1.0,14,8,3,6,7,0,2,4,2,0
66793873647969,0.0,10,12,4,8,2,0,5,3,7,0
519968971571692,0.0,12,15,3,11,1,0,4,6,6,1
81895046914263,1.0,12,10,4,8,2,1,4,4,4,1
115074848310230,0.5,16,16,3,7,7,1,5,7,5,2
227794555433010,1.0,13,8,5,10,3,0,3,4,1,1
186341684277797,1.0,9,7,2,3,4,0,3,4,1,0
503908439706091,0.0,6,12,4,2,2,0,3,7,3,0
429895411837614,0.0,8,10,4,3,4,0,8,2,6,0
409700377171601,0.0,6,7,2,4,0,0,3,4,1,0
223566733387532,1.0,17,6,5,8,7,0,3,3,1,0
450665103414933,1.0,11,9,4,9,2,0,4,5,2,0
265334041629667,1.0,9,8,6,4,2,1,3,3,3,0
310008479300117,1.0,11,6,2,7,2,2,2,4,0,0
60407769425733,1.0,15,14,5,4,5,4,4,6,6,0
254558837464859,0.0,9,13,4,5,2,1,3,5,3,3
165872374334796,0.0,11,13,4,7,4,0,3,7,3,1
27395137533593,1.0,10,7,3,7,3,0,4,4,0,1
128021693270405,1.0,16,8,3,8,5,2,3,4,3,0
312212242712886,1.0,9,7,5,7,3,1,4,3,2,0
90660011604621,1.0,10,9,4,5,2,2,3,6,1,1
129974398341235,0.0,7,10,2,2,4,0,4,5,4,0
145252168968666,1.0,18,14,3,9,5,2,3,6,5,1
420134897340280,0.5,7,7,2,4,2,0,3,4,1,0
202848182831864,1.0,13,8,4,5,4,2,3,3,3,0
175248241567243,1.0,7,5,4,2,2,1,1,3,1,0
475084484824278,0.0,9,13,3,3,3,1,4,6,4,1
181495204275190,1.0,9,7,1,4,3,1,3,5,1,0
144547377713020,1.0,20,19,3,9,7,3,3,9,7,1
287907895359638,1.0,14,6,5,6,5,2,2,2,2,0
463898609289985,1.0,17,12,3,8,7,3,1,8,3,0
248950853398633,1.0,11,8,1,7,3,0,3,6,1,1
449578684212346,1.0,12,8,4,6,4,0,3,4,3,0
292398850684313,0.5,10,10,3,6,3,0,3,6,1,1
284361025180179,1.0,17,9,3,7,7,2,2,5,2,0
69318719951390,1.0,13,9,6,10,4,0,3,6,1,1
410432572759521,0.0,9,10,5,5,1,1,7,3,5,0
72093700046187,0.0,8,9,3,3,3,0,3,4,3,0
142392619128810,0.5,10,10,5,3,5,0,3,2,5,1
394377705440541,1.0,12,8,5,7,5,0,3,3,3,0
103896354159537,0.0,7,12,2,3,2,1,6,9,4,0
153672508625836,1.0,9,8,2,5,2,1,4,5,2,0
515971387773597,0.0,7,8,3,4,1,1,2,5,2,0
464729315910608,0.0,8,9,4,6,2,0,3,7,1,0
396598611100475,0.0,5,6,2,3,0,0,3,3,1,0
436926504591134,1.0,11,7,2,5,4,1,2,4,2,0
253028966519135,0.0,8,14,3,5,1,0,3,9,3,0
200382326925510,0.0,9,15,3,7,1,0,3,10,3,0
55385005321841,1.0,16,7,3,13,1,0,4,3,2,0
347499083830386,1.0,11,10,5,6,3,0,2,5,2,2
125590303011949,0.0,6,9,3,3,1,0,3,7,1,0
20875181751347,1.0,16,10,6,7,6,2,5,3,5,0
380961874340419,1.0,12,11,3,7,3,0,1,7,3,0
375400798393538,0.5,11,11,3,5,5,1,6,5,4,0
412519379121538,0.0,12,16,3,5,5,2,4,8,6,0
147268517800551,1.0,13,7,4,10,2,0,3,4,1,0
514723706612111,0.0,9,14,3,7,1,0,4,11,4,0
122540849139529,1.0,13,7,5,14,3,0,3,4,1,0
489398199224721,1.0,16,11,2,8,6,1,3,10,5,0
291249201579734,1.0,14,7,4,7,6,0,2,5,0,0
546003114757310,1.0,11,10,4,3,6,0,3,6,3,0
202974446766990,1.0,11,5,5,6,3,0,2,2,2,0
291303927336948,0.5,10,10,5,8,3,0,3,6,1,1
320967926174177,0.0,8,9,4,3,4,0,1,4,3,1
503598906407829,0.0,9,15,4,2,6,0,4,8,4,1
301210446033519,0.0,8,9,2,5,2,0,3,7,1,0
274957460957867,0.0,9,13,3,5,3,0,4,9,2,0
449811549002710,0.0,9,12,3,4,3,0,3,9,3,0
410501550741921,0.0,8,11,4,2,2,2,4,3,6,0
362448863079010,1.0,8,5,4,4,2,1,2,3,0,0
124370604283135,0.0,10,12,4,6,2,0,3,7,3,1
478024951534757,1.0,10,6,5,4,5,0,3,1,3,0
240081254529191,0.0,4,7,2,2,0,0,2,3,2,0
523684678402443,0.5,9,9,4,4,2,1,2,5,2,1
381178940042651,0.0,4,6,0,4,0,0,3,4,1,0
397150377361187,1.0,16,10,4,12,2,1,2,6,2,0
442446180606183,1.0,10,8,2,6,2,1,3,4,1,1
478491661712474,1.0,17,13,3,10,5,2,4,4,6,2
336273155223558,1.0,15,9,4,10,4,1,3,5,3,0
123361693210303,1.0,18,16,5,8,9,2,1,8,7,0
289552055155655,0.0,9,19,3,6,1,0,6,14,4,0
371806379304131,1.0,11,10,4,5,4,0,2,6,2,0
49916401312447,0.0,8,12,3,5,1,0,4,12,2,0
137943910797859,1.0,12,6,5,3,7,0,2,2,2,0
52469323522244,0.0,18,19,2,8,6,2,2,12,4,1
348830901172456,1.0,14,7,2,10,2,0,2,5,0,0
521797688791442,0.0,11,12,4,7,2,2,4,10,4,0
382663924281803,1.0,11,9,2,5,4,0,4,5,2,0
34916837315920,1.0,12,5,4,6,4,1,3,2,1,0
4081216630950,1.0,12,9,1,8,3,0,4,7,2,0
412116558641292,0.5,7,7,2,5,0,0,5,4,1,1
309694946211351,1.0,12,11,5,8,3,0,4,6,2,1
399712028315705,1.0,8,7,2,2,4,0,3,2,3,0
223216452526072,1.0,13,9,3,5,5,1,5,6,3,1
322797582206905,0.0,10,14,3,5,3,0,3,9,3,0
553357165413263,1.0,20,14,4,9,10,0,2,5,6,1
470327828951246,0.0,14,16,3,11,1,1,4,8,4,2
201763701105977,1.0,12,8,2,6,4,0,2,6,0,0
473058499237003,0.0,8,9,4,4,2,1,2,6,2,0
183578772664983,0.0,8,11,4,1,4,1,3,5,5,0
340969431843323,0.0,7,13,3,4,1,0,1,5,5,2
73025012305811,1.0,16,7,3,7,9,1,1,5,1,0
485741230611502,0.0,10,13,3,5,3,0,2,8,4,0
21132576008285,1.0,16,9,5,6,7,1,2,4,4,0
50227346993346,0.0,10,11,4,4,4,0,3,4,3,2
300784776054983,1.0,15,10,2,7,6,0,3,7,1,0
195805937233173,1.0,8,7,4,7,2,1,4,3,2,0
396897010880890,0.0,10,14,3,4,3,2,3,5,7,0
127913215543161,0.5,9,9,4,6,2,0,3,5,3,0
41512690327483,1.0,13,6,2,7,6,0,1,4,1,0
298592021236481,1.0,13,8,3,11,3,1,2,5,2,0
168597517053497,1.0,14,12,5,10,5,0,3,6,5,0
238073690486769,0.0,5,8,3,2,1,0,4,3,2,1
422461962452510,1.0,19,13,4,12,6,1,2,10,4,1
34270747486530,1.0,16,7,4,11,4,0,2,4,2,0
85845384467313,1.0,12,8,3,10,3,1,2,6,0,1
387706213945229,1.0,11,10,2,7,2,0,3,6,3,0
176352226639213,1.0,13,9,6,7,6,0,5,3,5,0
468776044202925,0.0,6,8,2,4,0,0,3,4,3,0
471198976039297,1.0,13,9,5,8,5,1,3,4,3,0
20867359620110,1.0,17,9,8,4,8,3,3,5,3,0
78950754084194,1.0,12,10,4,4,6,0,2,8,0,0
207036011576066,1.0,18,9,5,11,7,0,4,3,4,0
287784739428511,1.0,15,14,3,12,1,0,3,6,7,0
122942793690274,1.0,13,5,3,5,7,0,2,3,0,0
401427391952110,0.0,7,15,1,3,3,0,5,8,7,0
182408861325963,1.0,12,7,4,6,4,0,2,5,0,0
316137394435670,0.0,11,16,3,4,5,0,6,10,6,0
406484953595073,1.0,23,7,2,20,2,0,1,5,1,0
497860959819734,0.0,8,15,2,4,2,0,4,10,4,0
526875812988967,0.0,8,10,1,5,3,0,4,6,2,0
439564387192206,1.0,14,13,2,8,4,1,3,8,1,2
81229298428601,0.0,6,7,2,4,0,0,2,5,0,0
71708156520027,1.0,13,7,5,9,5,0,2,3,2,0
201289747074076,1.0,14,9,3,7,5,3,2,5,2,1
93287145730667,0.0,9,13,0,7,2,0,3,7,3,2
499947234646932,0.5,9,9,3,3,3,1,4,5,2,0
326313428268596,1.0,14,7,4,8,2,3,1,3,3,0
462695307349844,1.0,14,9,5,5,5,2,1,7,1,0
336468807342697,0.5,14,14,3,8,5,1,0,7,6,1
280248517734595,0.0,11,16,4,3,6,0,4,8,6,1
524624108344441,0.0,10,11,4,5,4,0,4,4,4,1
395503433573314,0.0,6,11,3,3,1,0,3,6,3,1
403001271794715,0.0,14,15,5,7,7,1,2,8,4,3
8729282762617,1.0,10,9,3,5,3,1,2,3,4,0
139462037815766,1.0,12,8,4,7,4,0,5,2,3,1
89479727432603,1.0,13,9,1,6,5,1,1,7,1,0
436033520321086,1.0,12,5,4,5,4,1,3,2,1,0
60466755635211,1.0,13,6,4,8,2,1,3,3,1,0
270649138587178,1.0,15,8,2,8,4,2,3,5,1,0
278845205622784,1.0,22,13,4,9,12,0,3,3,7,1
319106032062050,1.0,12,8,3,6,3,2,3,3,3,0
196300327466221,0.5,6,6,2,4,0,0,3,3,1,0
480455675874660,1.0,12,7,3,6,3,2,3,4,1,0
141762594597259,1.0,12,5,3,7,5,0,2,3,0,0
179612270071381,1.0,11,8,7,3,7,0,2,3,2,1
560911217382403,1.0,13,9,4,10,2,0,4,6,2,0
136675244278734,0.0,7,10,4,3,2,1,2,8,2,0
519659592775217,0.5,8,8,5,5,3,0,3,5,1,0
114295079199065,1.0,17,13,3,10,5,1,4,6,6,0
154256760300815,1.0,21,20,4,9,10,0,4,13,6,0
500192481538410,0.0,9,15,0,7,2,0,4,9,4,0
29577517323875,1.0,8,7,2,5,2,0,3,4,1,0
254443757764799,0.0,13,17,5,8,3,0,3,10,5,0
393682463358544,1.0,13,9,3,9,3,0,4,3,4,0
151466919410295,1.0,16,7,3,10,5,1,4,5,2,0
315904628840987,0.5,11,11,2,5,4,1,4,7,2,0
268979761601142,0.0,8,10,2,5,2,0,3,5,3,0
148795508364862,1.0,18,9,3,9,7,0,3,5,3,0
212810054666163,1.0,11,7,3,7,1,2,4,3,2,0
169104803190279,1.0,13,7,5,9,5,0,3,4,1,0
184033532737395,0.0,7,10,2,2,4,0,5,6,3,0
332709906228086,0.0,8,11,3,5,1,1,3,7,3,0
428555547509495,0.0,7,9,3,4,1,0,5,4,3,1
330219791490964,1.0,13,7,6,4,6,1,2,5,0,1
13465391391554,1.0,18,11,6,9,8,2,2,3,6,0
327923026501023,1.0,17,8,4,11,4,1,2,3,4,0
150007559907695,0.5,7,7,2,5,0,0,3,5,1,0
354783322868163,1.0,18,10,4,12,4,1,4,6,2,0
359823835952061,1.0,17,11,2,14,2,0,2,5,4,1
112927865410942,1.0,11,8,5,6,3,0,3,5,1,0
30034797317115,0.5,9,9,1,4,3,1,4,6,0,1
447521553693092,0.0,14,15,2,9,4,1,5,8,7,0
422480752883680,0.5,10,10,2,7,2,0,2,6,2,1
188774875243997,0.0,7,10,3,4,1,0,3,3,5,1
94118900097483,1.0,10,7,2,4,4,1,2,5,0,1
506453938983009,1.0,18,16,3,11,7,0,3,5,7,2
265497145786958,0.5,15,15,2,7,6,3,4,7,4,3
166261497650129,1.0,13,12,3,4,7,0,3,10,3,0
85893903655144,1.0,11,9,5,8,3,0,3,4,3,0
336383910982372,1.0,13,6,5,7,5,1,3,4,1,0
299862624351990,0.0,6,13,2,3,2,0,3,9,3,0
378062208347400,0.5,10,10,4,6,4,0,4,7,2,0
270069086825408,1.0,16,9,4,13,4,0,3,8,1,0
256389376661003,0.0,10,12,3,5,3,1,5,8,3,0
162784559993514,1.0,15,12,5,7,7,1,3,7,3,1
521807352436908,1.0,10,9,3,5,3,0,2,7,0,0
125931348291025,1.0,9,6,4,7,2,2,3,3,1,0
45840150825955,0.0,11,13,1,5,3,2,4,11,2,0
484542335241454,1.0,8,7,4,3,2,1,2,4,2,0
223117267027814,0.0,9,11,1,6,1,2,4,2,6,1
121110788827227,0.0,8,9,2,4,2,0,2,5,2,0
459575479444857,1.0,10,9,4,4,4,0,1,5,3,0
136847481984968,1.0,13,8,5,7,5,1,2,5,2,0
457053969899034,0.0,9,12,3,5,1,1,4,8,2,0
268803369359639,0.0,9,14,5,4,5,0,5,6,5,1
253663744148142,0.0,7,9,3,4,1,0,3,6,1,0
81702514822984,1.0,16,7,6,6,6,2,2,5,0,0
75688763377603,1.0,17,9,2,11,4,1,4,3,4,0
184428199105205,0.0,6,8,2,4,0,0,1,6,1,0
420471118702736,0.5,11,11,5,8,3,2,5,3,5,1
190519070036428,1.0,13,12,3,8,3,1,4,9,2,0
432988994398024,1.0,16,10,4,9,6,0,2,5,2,1
265944841429849,0.0,10,12,1,6,3,0,2,9,2,0
56121422899642,0.0,8,13,2,3,2,1,5,11,3,0
64800202968280,1.0,14,10,4,8,4,0,3,2,5,1
101364607366909,1.0,18,13,2,11,6,0,2,6,4,2
17066249315251,0.0,11,13,4,7,2,1,2,9,2,2
170077400231872,1.0,14,10,4,6,6,0,2,6,2,0
183007468226222,1.0,15,7,4,9,6,0,2,2,4,0
480352687023348,1.0,12,10,2,5,4,1,2,4,4,1
432822273304520,0.5,11,11,3,5,3,2,4,6,4,0
186653530896150,1.0,15,6,6,6,6,2,4,2,2,0
179735611671016,1.0,15,12,7,7,5,3,4,7,2,1
13786170649544,1.0,16,14,2,7,6,3,2,7,6,0
491889843307425,0.0,9,13,1,5,3,1,3,3,7,1
209489533924950,0.0,6,12,4,2,2,0,5,6,3,1
175863061596776,1.0,11,7,6,7,2,2,3,4,1,0
499466335085427,0.0,7,9,3,3,3,0,3,6,1,0
545433694749033,1.0,11,8,3,6,5,0,1,6,1,0
115542097365801,1.0,8,4,1,6,1,1,3,1,1,0
393175464698098,1.0,13,11,4,8,4,0,1,5,3,2
562424245758025,0.0,13,15,3,7,5,0,4,8,4,1
119743753178566,0.0,10,14,2,5,2,2,2,8,4,1
262304549002570,1.0,7,6,4,2,2,1,3,2,1,1
323706649612687,1.0,18,9,4,8,8,0,1,7,1,0
120786615609465,0.0,9,17,3,4,3,0,3,12,3,1
189107509667087,0.0,10,13,5,4,3,1,4,10,4,1
170331311392309,1.0,6,4,3,3,1,1,3,1,1,0
298183430867410,0.0,10,15,5,3,5,0,3,7,7,0
400182261025938,1.0,17,11,5,10,7,1,1,4,5,1
314654997232050,1.0,11,9,2,5,4,0,3,3,5,0
194031849626254,1.0,15,7,2,9,4,0,3,4,1,0
482372798277772,0.5,9,9,4,5,2,0,3,5,3,0
77507245413555,0.0,10,11,4,4,4,0,2,9,0,0
406617326401685,1.0,10,7,6,3,4,1,3,2,3,0
173709103344712,1.0,14,10,2,9,6,1,1,3,5,1
539029295008484,0.0,8,9,3,3,3,0,2,6,2,0
436331759082354,1.0,13,8,4,10,4,0,2,4,2,0
321024001984031,0.0,10,12,2,7,2,0,2,7,4,0
300921269937100,1.0,11,10,2,7,2,0,2,4,4,0
190149843509066,0.5,13,13,4,6,4,1,3,7,5,0
331536900601351,1.0,12,9,2,7,2,1,4,7,2,0
28430126059965,1.0,13,7,3,7,5,0,1,3,3,0
437483952472427,1.0,11,8,4,3,6,1,2,4,2,0
42294145500404,1.0,13,6,4,6,4,1,2,4,0,0
128983233757836,1.0,13,10,5,7,3,2,2,5,2,1
242534957583948,1.0,13,7,3,12,3,1,1,3,3,0
456514343573989,0.0,10,11,3,8,3,0,4,6,4,0
47180674423069,1.0,12,7,4,6,4,0,3,4,1,0
55053624098739,1.0,17,9,1,13,3,1,1,5,3,1
484005462490281,0.0,8,10,5,4,1,1,2,7,2,0
243340860411364,0.0,6,7,1,4,1,0,3,4,1,0
207046268283428,1.0,19,5,4,16,2,0,3,2,1,0
167670072745319,0.5,11,11,2,7,2,1,5,5,3,1
388307742221306,0.0,7,11,1,4,1,1,3,4,5,0
108228303281057,0.5,8,8,2,3,4,0,2,6,0,0
133424158386797,0.0,8,10,2,5,2,0,4,6,2,0
43786605548942,1.0,9,8,2,5,2,0,4,5,0,1
81574816019884,1.0,12,8,6,9,4,0,4,6,2,0
149305193256910,1.0,10,9,0,6,2,2,4,3,4,0
180404329835088,1.0,16,9,3,11,3,4,5,4,3,0
21764945659252,1.0,12,8,4,6,4,2,2,4,2,0
85316459138775,0.0,11,13,4,8,2,0,1,9,3,0
344414317598514,0.0,10,11,5,7,3,0,3,5,5,0
146508030941113,1.0,10,8,2,5,2,2,3,1,5,0
503718988322102,0.0,7,9,3,4,1,0,3,7,1,0
414268344340055,0.0,7,9,5,4,3,0,3,4,3,0
134228564488040,0.5,13,13,3,3,5,3,3,8,3,0
157168210331335,0.0,10,11,1,6,3,0,3,6,3,0
390406717082879,0.0,10,15,2,6,2,0,4,13,2,0
469720301748809,1.0,10,6,4,6,2,0,3,2,1,1
475703383144510,0.5,7,7,3,4,1,1,1,5,1,0
63652576309180,1.0,10,7,3,4,3,2,3,3,3,0
260138410120699,0.0,9,15,3,6,1,1,3,5,7,2
375410873866984,1.0,12,7,5,6,3,1,5,4,3,0
537325530763403,0.0,16,17,5,12,5,0,2,10,6,0
516472523510318,0.5,7,7,3,5,1,0,2,5,0,0
303337420680386,0.0,11,12,5,10,3,0,5,7,3,0
33455805741784,0.5,9,9,3,6,1,0,3,4,3,0
218973293863772,0.5,9,9,2,5,2,0,3,4,3,0
411016310791780,1.0,9,7,4,3,4,0,1,5,1,1
54847433244115,1.0,10,7,3,7,1,1,2,5,0,0
385767614583903,1.0,11,10,4,7,2,0,2,6,2,1
163536705214735,1.0,12,9,5,7,3,0,3,6,1,0
290535202440430,1.0,12,8,5,5,5,1,4,1,4,1
385247928031783,1.0,12,8,5,9,3,0,4,4,2,0
492833933178789,1.0,13,12,6,8,4,1,3,9,1,0
135578447096610,0.5,6,6,4,2,2,0,2,4,0,0
494446893080522,1.0,10,9,4,4,4,0,2,7,0,0
296614529500636,1.0,11,9,5,7,3,1,3,6,1,0
515467575868087,0.0,11,13,3,8,1,0,2,8,4,0
48797233598321,1.0,14,8,4,8,6,0,0,5,2,1
297085523716465,0.5,9,9,2,6,2,0,2,5,2,1
236509446291397,0.5,13,13,5,9,3,0,3,9,3,0
429522725328547,0.0,8,13,2,4,2,0,3,6,5,0
532838967759141,0.5,7,7,2,2,4,0,2,3,2,0
174971817118975,0.5,11,11,2,7,2,0,1,8,3,0
213045067796015,1.0,17,13,3,9,7,2,3,6,5,0
521431563729424,0.0,9,20,3,6,1,0,3,15,3,0
187929398809929,1.0,10,6,6,5,2,2,2,3,2,0
493058608748075,1.0,11,7,5,4,5,0,2,4,2,0
74061594895055,1.0,12,9,4,3,4,3,1,5,1,2
361985846597693,1.0,9,6,2,3,4,0,2,3,2,0
547005988971268,1.0,18,13,4,8,8,2,2,6,4,1
176455204720354,1.0,15,7,4,6,6,1,4,4,2,1
364527620100024,1.0,20,9,6,10,6,2,2,4,2,1
491262981793480,1.0,16,10,3,13,1,0,4,4,4,0
390425738153784,1.0,16,9,4,6,6,3,4,4,2,1
404359050521681,0.0,11,13,2,9,2,1,4,9,2,1
314321395530026,0.0,9,14,1,4,3,2,4,8,4,1
459324303060678,1.0,16,8,5,6,7,2,0,5,2,1
426899213012187,1.0,15,13,1,13,5,0,3,8,3,0
206584758489844,1.0,11,9,6,2,6,1,3,5,3,0
346319873553100,1.0,13,12,2,6,2,4,4,6,4,0
338171549491111,1.0,13,7,3,8,3,1,3,5,1,0
115145176695546,0.0,7,8,2,5,0,0,0,4,4,0
260976224740177,1.0,14,7,1,12,1,0,3,4,1,0
285718837624590,1.0,16,13,3,14,3,1,3,8,5,0
91922960892137,0.0,9,12,2,5,2,1,3,6,3,1
320119904501586,1.0,12,5,6,6,4,0,2,2,2,0
15893682674606,1.0,15,11,4,11,6,0,2,3,6,0
489643716384587,0.0,7,16,3,5,1,0,6,10,4,0
162051623654134,0.0,7,8,2,5,0,0,1,6,1,0
414098082342935,0.0,9,15,1,7,1,0,4,11,2,0
238616627770558,0.5,8,8,3,5,1,0,5,2,3,1
498700629265943,1.0,13,6,3,5,5,1,2,3,2,0
148726462388119,1.0,15,13,3,6,5,2,3,7,5,1
226257231553106,1.0,16,7,3,8,5,2,2,3,2,0
55554683663571,0.0,10,11,5,8,1,1,3,9,1,1
406147703220084,1.0,14,10,3,8,5,2,2,7,2,0
118816980521838,0.5,13,13,4,7,6,1,2,4,6,2
191394378446508,0.0,10,15,3,5,3,1,5,10,3,2
465109886591980,0.5,11,11,2,6,4,0,4,6,2,1
180797947421106,1.0,9,8,2,5,2,0,2,4,2,0
231462195491425,1.0,12,11,1,10,1,0,4,4,4,1
25779921802075,0.0,5,7,3,2,1,0,3,4,1,0
208408319906341,1.0,19,16,3,9,7,1,4,9,6,0
107016391210944,1.0,17,12,3,6,7,2,4,6,4,0
278285147604018,0.5,9,9,2,3,4,1,4,6,2,0
386590873849870,0.0,8,10,2,2,4,0,4,6,2,0
297276685797675,0.5,9,9,2,3,4,0,2,6,2,0
142926509526169,1.0,18,7,2,9,8,0,1,3,3,0
6540417167890,1.0,17,8,1,9,5,2,2,6,0,0
432219121371045,1.0,12,10,4,5,4,1,4,5,4,0
148867791096372,1.0,14,10,4,6,4,3,2,8,0,0
243244151923953,1.0,13,12,1,8,3,1,3,8,3,0
389997822514857,1.0,8,6,2,4,2,0,3,3,1,0
178549197450608,1.0,9,7,2,6,2,0,3,4,1,0
275539559686874,0.0,7,15,3,4,1,0,3,7,7,0
99112632179859,1.0,16,9,6,12,4,0,3,4,3,1
219185929720909,1.0,7,5,3,4,1,0,2,3,0,1
486506633818124,1.0,12,11,3,5,5,2,3,10,3,0
279050652498507,1.0,20,15,2,10,6,2,1,6,5,3
24146069494346,1.0,14,5,3,6,3,5,1,3,1,0
452726720408432,1.0,17,16,1,15,1,0,3,13,1,0
441847267373225,1.0,12,9,4,5,6,0,4,7,2,1
287870714863178,0.0,11,12,5,6,5,1,4,8,2,0
165174874622861,1.0,9,8,4,3,4,0,1,6,1,0
38268647751075,0.0,11,12,3,7,3,1,2,5,4,1
528982826042362,0.0,9,11,4,5,2,0,3,3,5,1
194666804138207,1.0,12,9,4,8,2,0,4,4,2,1
477605897026402,1.0,12,10,2,6,4,1,1,6,3,0
169633754137510,1.0,12,11,4,2,6,2,3,6,3,1
329637762811557,1.0,13,9,6,7,6,2,5,1,5,1
21267990718367,0.0,10,12,3,4,3,2,2,8,2,1
404957967912578,1.0,14,9,4,8,6,2,2,5,2,0
118478142346722,1.0,11,7,4,7,2,2,3,5,1,0
267292651853481,1.0,9,7,1,5,3,0,3,5,1,0
178981314931694,0.0,5,8,3,2,1,1,4,4,2,0
183512773869854,1.0,11,10,5,6,3,0,2,6,2,1
467448633113012,0.5,10,10,1,5,3,1,3,7,1,0
442951238439876,0.5,13,13,3,8,3,0,2,4,8,0
485849145521538,0.0,12,13,5,8,5,1,3,7,5,0
436302326262756,1.0,12,10,3,5,5,0,2,6,2,0
452763737991389,0.0,6,11,2,3,2,0,3,8,1,0
88420788587391,1.0,14,13,5,6,7,0,3,7,5,0
355944768822004,1.0,11,9,2,7,2,0,3,4,3,0
399230046787856,1.0,16,7,3,9,5,1,1,5,1,0
80613717073683,1.0,15,5,7,8,5,0,3,2,1,0
126341692070099,1.0,9,8,2,4,4,0,3,7,1,0
320768581804453,1.0,12,6,4,11,2,0,2,2,2,0
312939129402961,0.0,8,11,2,5,2,0,3,8,1,1
65529682996596,1.0,10,7,2,8,0,0,3,4,1,0
10302040774847,0.0,10,11,2,7,2,0,4,9,2,0
234469128088897,1.0,13,9,3,12,1,1,3,6,1,0
209124371204501,1.0,11,10,4,4,4,1,3,6,3,0
208314527042931,0.0,7,16,1,5,1,0,3,12,5,1
259983524934605,0.0,8,10,3,5,1,0,2,7,2,2
192566596325004,1.0,13,8,6,7,8,0,2,4,2,0
370113134355606,1.0,10,5,5,8,3,0,3,2,1,0
29616276806051,1.0,11,7,3,6,3,1,2,2,4,0
113973298123873,0.0,13,15,3,5,5,1,4,6,8,0
197336862609244,0.0,9,10,1,5,3,0,4,9,2,0
393093422830462,0.5,11,11,5,6,5,0,3,6,3,2
137317646960494,1.0,20,13,2,7,10,3,3,6,5,1
475968205095652,1.0,14,7,3,5,3,5,2,5,0,1
192179914171483,0.0,8,10,4,6,0,1,5,3,5,0
99366410146233,0.0,9,13,5,2,5,0,3,6,5,0
374792828670665,0.0,6,9,1,4,1,0,3,6,1,0
84211754725978,1.0,11,8,4,8,2,0,1,4,3,0
182387925670225,1.0,12,5,7,7,5,1,2,2,2,0
365740682190294,0.0,6,9,2,4,0,1,2,7,0,0
78256872476398,0.0,10,17,3,5,3,0,2,12,4,0
391335358165952,1.0,13,9,3,8,3,1,4,5,4,0
470003464506401,0.0,8,9,2,4,2,1,2,6,2,0
559471656911618,1.0,11,9,3,6,3,0,1,3,5,0
519439705817411,0.0,12,15,5,7,3,0,3,7,5,2
302548632448665,1.0,16,7,2,11,2,3,3,4,1,0
179007856961718,1.0,9,7,5,4,3,0,3,2,3,1
326384125548454,0.5,13,13,4,6,4,1,2,8,2,1
244015038154248,1.0,15,11,2,9,4,0,2,6,4,0
107886221724585,1.0,15,11,2,8,6,1,2,7,2,0
107061812448124,1.0,13,4,6,9,2,1,2,2,0,0
90117166000874,0.0,8,10,4,4,2,0,4,6,2,0
330056176790939,0.0,10,14,2,7,2,0,3,8,3,1
235360543162066,1.0,9,8,5,4,3,0,3,4,1,1
130714136435576,1.0,13,7,1,7,5,0,4,3,2,0
487798020248087,0.0,7,12,3,4,1,0,2,10,2,1
220757621331565,1.0,12,8,4,9,4,0,4,5,2,0
514631331248369,0.0,11,20,3,7,3,0,5,8,9,2
67481576432724,1.0,13,7,4,8,2,3,2,5,0,2
278997470588289,0.0,15,16,2,7,6,1,5,9,5,1
367117922945693,0.0,8,10,2,6,0,0,2,5,4,0
380788905387960,0.5,10,10,3,7,1,0,2,6,2,0
